Step,Action,Reward,Portfolio Value
7,0,-139.09996032714844,10216.341606140137
8,1,0.0,10216.341606140137
9,0,127.72480010986328,10344.06640625
10,1,0.0,10344.06640625
11,0,-69.66011810302734,10274.406288146973
12,0,36.442657470703125,10310.848945617676
13,0,49.34246063232422,10360.19140625
14,2,-29.670433044433594,10330.520973205566
15,0,-301.8595275878906,10028.661445617676
16,2,281.86468505859375,10310.52613067627
17,0,214.4623031616211,10524.98843383789
18,0,-15.157539367675781,10509.830894470215
19,1,0.0,10509.830894470215
20,2,0.0,10509.830894470215
21,1,0.0,10509.830894470215
22,2,0.0,10509.830894470215
23,0,122.19932556152344,10632.030220031738
24,2,-168.34976196289062,10463.680458068848
25,1,0.0,10463.680458068848
26,2,0.0,10463.680458068848
27,1,0.0,10463.680458068848
28,0,-73.97804260253906,10389.702415466309
29,1,0.0,10389.702415466309
30,0,-188.9128875732422,10200.789527893066
31,0,146.68484497070312,10347.47437286377
32,2,-105.41023254394531,10242.064140319824
33,1,0.0,10242.064140319824
34,2,0.0,10242.064140319824
35,0,-345.92520904541016,9896.138931274414
36,1,0.0,9896.138931274414
37,0,-645.6376647949219,9250.501266479492
38,1,0.0,9250.501266479492
39,0,858.9379119873047,10109.439178466797
40,0,-320.28717041015625,9789.15200805664
41,1,0.0,9789.15200805664
42,0,-316.69425201416016,9472.45775604248
43,1,0.0,9472.45775604248
44,1,0.0,9472.45775604248
45,1,0.0,9472.45775604248
46,1,0.0,9472.45775604248
47,1,0.0,9472.45775604248
48,2,0.0,9472.45775604248
49,0,-1215.8398132324219,8256.617942810059
50,2,362.09979248046875,8618.717735290527
51,2,-210.4600830078125,8408.257652282715
52,1,0.0,8408.257652282715
53,0,-532.2447700500488,7876.012882232666
54,0,-166.79785537719727,7709.215026855469
55,1,0.0,7709.215026855469
56,2,0.0,7709.215026855469
57,0,403.749942779541,8112.96496963501
58,1,0.0,8112.96496963501
59,2,0.0,8112.96496963501
60,2,0.0,8112.96496963501
61,2,0.0,8112.96496963501
62,1,0.0,8112.96496963501
63,0,-116.15963745117188,7996.805332183838
64,0,694.9799194335938,8691.785251617432
65,1,0.0,8691.785251617432
66,2,0.0,8691.785251617432
67,0,62.399444580078125,8754.18469619751
68,2,170.9503173828125,8925.135013580322
69,0,448.4996032714844,9373.634616851807
70,1,0.0,9373.634616851807
71,2,0.0,9373.634616851807
72,1,0.0,9373.634616851807
73,1,0.0,9373.634616851807
74,2,0.0,9373.634616851807
75,0,268.61788177490234,9642.252498626709
76,1,0.0,9642.252498626709
77,2,0.0,9642.252498626709
78,0,6.8004150390625,9649.052913665771
79,2,-156.0609130859375,9492.992000579834
80,2,311.100830078125,9804.092830657959
81,1,0.0,9804.092830657959
82,2,0.0,9804.092830657959
83,0,138.0373764038086,9942.130207061768
84,0,148.49979400634766,10090.630001068115
85,0,103.61274719238281,10194.242748260498
86,2,104.96200561523438,10299.204753875732
87,0,215.66299438476562,10514.867748260498
88,0,164.70016479492188,10679.56791305542
89,1,0.0,10679.56791305542
90,2,0.0,10679.56791305542
91,1,0.0,10679.56791305542
92,2,0.0,10679.56791305542
93,1,0.0,10679.56791305542
94,2,0.0,10679.56791305542
95,2,0.0,10679.56791305542
96,0,-79.13516235351562,10600.432750701904
97,1,0.0,10600.432750701904
98,0,-71.28012084960938,10529.152629852295
99,1,0.0,10529.152629852295
100,1,0.0,10529.152629852295
101,2,0.0,10529.152629852295
102,0,129.03012084960938,10658.182750701904
103,0,49.169677734375,10707.35242843628
104,1,0.0,10707.35242843628
105,0,-91.69960021972656,10615.652828216553
106,2,300.64476013183594,10916.297588348389
107,1,0.0,10916.297588348389
108,0,342.22496032714844,11258.522548675537
109,0,287.6251983642578,11546.147747039795
110,2,-550.5500793457031,10995.597667694092
111,1,0.0,10995.597667694092
112,1,0.0,10995.597667694092
113,2,0.0,10995.597667694092
114,2,0.0,10995.597667694092
115,2,0.0,10995.597667694092
116,1,0.0,10995.597667694092
117,1,0.0,10995.597667694092
118,0,233.63011169433594,11229.227779388428
119,2,-197.3350372314453,11031.892742156982
120,1,0.0,11031.892742156982
121,2,0.0,11031.892742156982
122,2,0.0,11031.892742156982
123,0,91.35466766357422,11123.247409820557
124,1,0.0,11123.247409820557
125,1,0.0,11123.247409820557
126,2,0.0,11123.247409820557
127,2,0.0,11123.247409820557
128,0,258.2297821044922,11381.477191925049
129,1,0.0,11381.477191925049
130,1,0.0,11381.477191925049
131,2,0.0,11381.477191925049
132,2,0.0,11381.477191925049
133,2,0.0,11381.477191925049
134,0,-139.48992919921875,11241.98726272583
135,0,-22.619964599609375,11219.36729812622
136,1,0.0,11219.36729812622
137,1,0.0,11219.36729812622
138,1,0.0,11219.36729812622
139,1,0.0,11219.36729812622
140,2,0.0,11219.36729812622
141,2,0.0,11219.36729812622
142,2,0.0,11219.36729812622
143,2,0.0,11219.36729812622
144,2,0.0,11219.36729812622
145,1,0.0,11219.36729812622
146,1,0.0,11219.36729812622
147,0,74.20509338378906,11293.57239151001
148,2,40.54490661621094,11334.11729812622
149,2,391.67962646484375,11725.796924591064
150,2,-284.5793151855469,11441.217609405518
151,2,164.7297821044922,11605.94739151001
152,1,0.0,11605.94739151001
153,2,0.0,11605.94739151001
154,0,204.0,11809.94739151001
155,1,0.0,11809.94739151001
156,0,-30.600311279296875,11779.347080230713
157,0,97.41018676757812,11876.757266998291
158,2,14.789657592773438,11891.546924591064
159,2,261.885498046875,12153.43242263794
160,1,0.0,12153.43242263794
161,1,0.0,12153.43242263794
162,1,0.0,12153.43242263794
163,0,164.65770721435547,12318.090129852295
164,1,0.0,12318.090129852295
165,2,0.0,12318.090129852295
166,2,0.0,12318.090129852295
167,1,0.0,12318.090129852295
168,0,-252.97988891601562,12065.11024093628
169,1,0.0,12065.11024093628
170,0,7.9201812744140625,12073.030422210693
171,2,-805.8599395751953,11267.170482635498
172,2,445.5,11712.670482635498
173,0,-379.17018127441406,11333.500301361084
174,0,-147.5097885131836,11185.9905128479
175,1,0.0,11185.9905128479
176,1,0.0,11185.9905128479
177,0,-327.3603515625,10858.6301612854
178,0,-171.840087890625,10686.790073394775
179,1,0.0,10686.790073394775
180,2,0.0,10686.790073394775
181,0,167.80958557128906,10854.599658966064
182,0,-454.9294967651367,10399.670162200928
183,0,106.6998519897461,10506.370014190674
184,2,393.81976318359375,10900.189777374268
185,1,0.0,10900.189777374268
186,2,0.0,10900.189777374268
187,2,0.0,10900.189777374268
188,0,92.12031555175781,10992.310092926025
189,2,-354.3804016113281,10637.929691314697
190,2,327.1203155517578,10965.050006866455
191,2,-313.95965576171875,10651.090351104736
192,2,180.47982788085938,10831.570178985596
193,2,-10.340057373046875,10821.230121612549
194,0,188.0,11009.230121612549
195,0,698.4200286865234,11707.650150299072
196,2,-310.2002868652344,11397.449863433838
197,2,8.460372924804688,11405.910236358643
198,2,-45.12031555175781,11360.789920806885
199,0,-158.8602294921875,11201.929691314697
200,0,-285.7593688964844,10916.170322418213
201,0,143.81988525390625,11059.99020767212
202,1,0.0,11059.99020767212
203,0,-105.28025817871094,10954.709949493408
204,1,0.0,10954.709949493408
205,1,0.0,10954.709949493408
206,1,0.0,10954.709949493408
207,1,0.0,10954.709949493408
208,1,0.0,10954.709949493408
209,0,-607.2399139404297,10347.470035552979
210,0,-8.550376892089844,10338.919658660889
211,2,158.65055084228516,10497.570209503174
212,1,0.0,10497.570209503174
213,1,0.0,10497.570209503174
214,0,-29.919677734375,10467.650531768799
215,1,0.0,10467.650531768799
216,2,0.0,10467.650531768799
217,0,316.79969787597656,10784.450229644775
218,0,-25.19989013671875,10759.250339508057
219,1,0.0,10759.250339508057
220,2,0.0,10759.250339508057
221,1,0.0,10759.250339508057
222,2,0.0,10759.250339508057
223,0,55.51005554199219,10814.760395050049
224,0,-118.30027770996094,10696.460117340088
225,2,-317.58980560302734,10378.87031173706
226,1,0.0,10378.87031173706
227,0,77.40005493164062,10456.270366668701
228,1,0.0,10456.270366668701
229,2,0.0,10456.270366668701
230,2,0.0,10456.270366668701
231,1,0.0,10456.270366668701
232,1,0.0,10456.270366668701
233,2,0.0,10456.270366668701
234,2,0.0,10456.270366668701
235,2,0.0,10456.270366668701
236,0,-218.39987182617188,10237.87049484253
237,2,122.63992309570312,10360.510417938232
238,1,0.0,10360.510417938232
239,1,0.0,10360.510417938232
240,2,0.0,10360.510417938232
241,0,-5.669975280761719,10354.84044265747
242,1,0.0,10354.84044265747
243,0,-163.199462890625,10191.640979766846
244,2,125.599365234375,10317.24034500122
245,0,292.000732421875,10609.241077423096
246,0,-73.599853515625,10535.64122390747
247,0,80.799560546875,10616.440784454346
248,2,377.60009765625,10994.040882110596
249,2,-145.6005859375,10848.440296173096
250,2,-91.99951171875,10756.440784454346
251,0,-82.39990234375,10674.040882110596
0,0,-97.09044647216797,9902.909553527832
1,2,78.80233764648438,9981.711891174316
2,1,0.0,9981.711891174316
3,1,0.0,9981.711891174316
4,2,0.0,9981.711891174316
5,0,22.3994140625,10004.111305236816
6,1,0.0,10004.111305236816
7,0,-134.81996154785156,9869.291343688965
8,1,0.0,9869.291343688965
9,2,0.0,9869.291343688965
10,0,109.06314849853516,9978.3544921875
11,1,0.0,9978.3544921875
12,1,0.0,9978.3544921875
13,2,0.0,9978.3544921875
14,0,-28.75041961669922,9949.6040725708
15,1,0.0,9949.6040725708
16,0,279.6796875,10229.2837600708
17,0,212.7998046875,10442.0835647583
18,2,-15.0400390625,10427.0435256958
19,0,-459.51953125,9967.5239944458
20,1,0.0,9967.5239944458
21,2,0.0,9967.5239944458
22,1,0.0,9967.5239944458
23,1,0.0,9967.5239944458
24,2,0.0,9967.5239944458
25,0,47.119659423828125,10014.643653869629
26,1,0.0,10014.643653869629
27,1,0.0,10014.643653869629
28,2,0.0,10014.643653869629
29,2,0.0,10014.643653869629
30,2,0.0,10014.643653869629
31,0,144.37484741210938,10159.018501281738
32,1,0.0,10159.018501281738
33,1,0.0,10159.018501281738
34,1,0.0,10159.018501281738
35,0,-343.40020751953125,9815.618293762207
36,0,155.3802490234375,9970.998542785645
37,2,-650.420166015625,9320.57837677002
38,1,0.0,9320.57837677002
39,1,0.0,9320.57837677002
40,1,0.0,9320.57837677002
41,1,0.0,9320.57837677002
42,1,0.0,9320.57837677002
43,0,-123.50796508789062,9197.070411682129
44,1,0.0,9197.070411682129
45,0,661.3644104003906,9858.43482208252
46,0,-341.89512634277344,9516.539695739746
47,1,0.0,9516.539695739746
48,0,1137.5552101135254,10654.094905853271
49,0,-1367.8197898864746,9286.275115966797
50,0,407.36226654052734,9693.637382507324
51,1,0.0,9693.637382507324
52,0,-74.18247604370117,9619.454906463623
53,1,0.0,9619.454906463623
54,1,0.0,9619.454906463623
55,0,962.3029174804688,10581.757823944092
56,2,-58.1400260925293,10523.617797851562
57,0,552.3299217224121,11075.947719573975
58,0,-457.4248695373535,10618.522850036621
59,1,0.0,10618.522850036621
60,1,0.0,10618.522850036621
61,0,-558.6145668029785,10059.908283233643
62,0,167.83454132080078,10227.742824554443
63,0,-146.95954132080078,10080.783283233643
64,1,0.0,10080.783283233643
65,0,-116.28032684326172,9964.50295639038
66,1,0.0,9964.50295639038
67,0,71.51936340332031,10036.022319793701
68,2,195.93536376953125,10231.957683563232
69,0,514.0495452880859,10746.007228851318
70,0,-97.59481811523438,10648.412410736084
71,1,0.0,10648.412410736084
72,2,0.0,10648.412410736084
73,1,0.0,10648.412410736084
74,0,-327.41990661621094,10320.992504119873
75,1,0.0,10320.992504119873
76,1,0.0,10320.992504119873
77,1,0.0,10320.992504119873
78,1,0.0,10320.992504119873
79,0,-166.3884735107422,10154.60403060913
80,0,331.6883850097656,10486.292415618896
81,0,220.03665924072266,10706.32907485962
82,1,0.0,10706.32907485962
83,2,0.0,10706.32907485962
84,0,160.5997772216797,10866.928852081299
85,1,0.0,10866.928852081299
86,0,111.95947265625,10978.888324737549
87,2,230.04052734375,11208.928852081299
88,0,175.68017578125,11384.609027862549
89,1,0.0,11384.609027862549
90,2,0.0,11384.609027862549
91,1,0.0,11384.609027862549
92,2,0.0,11384.609027862549
93,2,0.0,11384.609027862549
94,0,-65.5191650390625,11319.089862823486
95,0,219.2398681640625,11538.329730987549
96,0,-85.68017578125,11452.649555206299
97,2,73.4403076171875,11526.089862823486
98,2,-77.7601318359375,11448.329730987549
99,2,49.6790771484375,11498.008808135986
100,0,5.04052734375,11503.049335479736
101,0,-11.159912109375,11491.889423370361
102,2,140.7601318359375,11632.649555206299
103,0,53.6396484375,11686.289203643799
104,1,0.0,11686.289203643799
105,2,0.0,11686.289203643799
106,1,0.0,11686.289203643799
107,0,69.0896987915039,11755.378902435303
108,2,371.18245697021484,12126.561359405518
109,1,0.0,12126.561359405518
110,0,-580.1950836181641,11546.366275787354
111,2,99.32479095458984,11645.691066741943
112,0,143.50758361816406,11789.198650360107
113,1,0.0,11789.198650360107
114,1,0.0,11789.198650360107
115,2,0.0,11789.198650360107
116,0,-67.3353271484375,11721.86332321167
117,1,0.0,11721.86332321167
118,2,0.0,11721.86332321167
119,1,0.0,11721.86332321167
120,2,0.0,11721.86332321167
121,0,-358.7197265625,11363.14359664917
122,0,260.7998046875,11623.94340133667
123,0,96.6396484375,11720.58304977417
124,2,-22.080078125,11698.50297164917
125,2,0.0,11698.50297164917
126,1,0.0,11698.50297164917
127,1,0.0,11698.50297164917
128,0,271.24977111816406,11969.752742767334
129,2,51.250457763671875,12021.003200531006
130,1,0.0,12021.003200531006
131,0,-55.312156677246094,11965.69104385376
132,1,0.0,11965.69104385376
133,0,82.10197448730469,12047.793018341064
134,2,-147.9074249267578,11899.885593414307
135,1,0.0,11899.885593414307
136,1,0.0,11899.885593414307
137,2,0.0,11899.885593414307
138,2,0.0,11899.885593414307
139,0,-540.1547393798828,11359.730854034424
140,2,-28.060409545898438,11331.670444488525
141,0,267.7899627685547,11599.46040725708
142,1,0.0,11599.46040725708
143,1,0.0,11599.46040725708
144,2,0.0,11599.46040725708
145,2,0.0,11599.46040725708
146,1,0.0,11599.46040725708
147,1,0.0,11599.46040725708
148,2,0.0,11599.46040725708
149,0,403.1996154785156,12002.660022735596
150,2,-292.9492950439453,11709.71072769165
151,2,169.57477569580078,11879.285503387451
152,2,-352.0125961303711,11527.27290725708
153,2,381.6752243041992,11908.94813156128
154,1,0.0,11908.94813156128
155,0,-10.557594299316406,11898.390537261963
156,1,0.0,11898.390537261963
157,2,0.0,11898.390537261963
158,2,0.0,11898.390537261963
159,1,0.0,11898.390537261963
160,2,0.0,11898.390537261963
161,2,0.0,11898.390537261963
162,0,-97.05511474609375,11801.33542251587
163,1,0.0,11801.33542251587
164,1,0.0,11801.33542251587
165,2,0.0,11801.33542251587
166,0,397.85411071777344,12199.189533233643
167,2,483.1599426269531,12682.349475860596
168,2,-261.31988525390625,12421.02959060669
169,0,-988.8796844482422,11432.149906158447
170,0,7.520172119140625,11439.670078277588
171,1,0.0,11439.670078277588
172,2,0.0,11439.670078277588
173,1,0.0,11439.670078277588
174,0,-148.99978637695312,11290.670291900635
175,1,0.0,11290.670291900635
176,0,17.46002960205078,11308.130321502686
177,1,0.0,11308.130321502686
178,0,-179.00009155273438,11129.130229949951
179,2,-350.0,10779.130229949951
180,1,0.0,10779.130229949951
181,2,0.0,10779.130229949951
182,0,-450.239501953125,10328.890727996826
183,0,105.599853515625,10434.490581512451
184,2,389.759765625,10824.250347137451
185,2,257.280029296875,11081.530376434326
186,2,-83.520263671875,10998.010112762451
187,2,165.1201171875,11163.130229949951
188,1,0.0,11163.130229949951
189,1,0.0,11163.130229949951
190,1,0.0,11163.130229949951
191,0,-317.2996520996094,10845.830577850342
192,1,0.0,10845.830577850342
193,0,-10.340057373046875,10835.490520477295
194,0,188.0,11023.490520477295
195,1,0.0,11023.490520477295
196,2,0.0,11023.490520477295
197,0,8.190361022949219,11031.680881500244
198,0,-43.68030548095703,10988.000576019287
199,2,-153.79022216796875,10834.210353851318
200,2,-276.63938903808594,10557.570964813232
201,0,139.22988891601562,10696.800853729248
202,0,-58.23994445800781,10638.56090927124
203,1,0.0,10638.56090927124
204,2,0.0,10638.56090927124
205,0,0.920196533203125,10639.481105804443
206,2,142.59957885742188,10782.080684661865
207,2,-496.8001403808594,10285.280544281006
208,0,379.0402526855469,10664.320796966553
209,1,0.0,10664.320796966553
210,2,0.0,10664.320796966553
211,1,0.0,10664.320796966553
212,2,0.0,10664.320796966553
213,0,375.36016845703125,11039.680965423584
214,0,-31.2796630859375,11008.401302337646
215,2,-218.04025268554688,10790.3610496521
216,0,-32.199859619140625,10758.161190032959
217,1,0.0,10758.161190032959
218,0,-25.19989013671875,10732.96129989624
219,0,4.500274658203125,10737.461574554443
220,1,0.0,10737.461574554443
221,2,0.0,10737.461574554443
222,0,-121.04005432128906,10616.421520233154
223,2,54.29005432128906,10670.711574554443
224,1,0.0,10670.711574554443
225,1,0.0,10670.711574554443
226,1,0.0,10670.711574554443
227,1,0.0,10670.711574554443
228,0,50.95977783203125,10721.671352386475
229,1,0.0,10721.671352386475
230,2,0.0,10721.671352386475
231,0,31.320053100585938,10752.99140548706
232,1,0.0,10752.99140548706
233,0,-60.03021240234375,10692.961193084717
234,1,0.0,10692.961193084717
235,1,0.0,10692.961193084717
236,2,0.0,10692.961193084717
237,2,0.0,10692.961193084717
238,2,0.0,10692.961193084717
239,1,0.0,10692.961193084717
240,1,0.0,10692.961193084717
241,2,0.0,10692.961193084717
242,2,0.0,10692.961193084717
243,2,0.0,10692.961193084717
244,1,0.0,10692.961193084717
245,1,0.0,10692.961193084717
246,0,-74.51985168457031,10618.441341400146
247,2,81.80955505371094,10700.250896453857
248,0,382.3200988769531,11082.57099533081
249,1,0.0,11082.57099533081
250,0,-94.29949951171875,10988.271495819092
251,1,0.0,10988.271495819092
0,0,-97.09044647216797,9902.909553527832
1,2,78.80233764648438,9981.711891174316
2,2,-46.88160705566406,9934.830284118652
3,0,159.59959411621094,10094.429878234863
4,1,0.0,10094.429878234863
5,1,0.0,10094.429878234863
6,1,0.0,10094.429878234863
7,1,0.0,10094.429878234863
8,1,0.0,10094.429878234863
9,0,125.7748031616211,10220.204681396484
10,0,112.55316925048828,10332.757850646973
